age,d18O,Ca2
73640,-41.27,390.69
73660,-41.27,390.69
73660,-41.96,454.59
73680,-41.96,454.59
73680,-42.8,435.33
73700,-42.8,435.33
73700,-42.38,433.63
73720,-42.38,433.63
73720,-42.71,362.53
73740,-42.71,362.53
73740,-42.89,340.56
73760,-42.89,340.56
73760,-44.63,496.43
73780,-44.63,496.43
73780,-43.6,523.9
73800,-43.6,523.9
73800,-42.69,462.84
73820,-42.69,462.84
73820,-42.07,368.96
73840,-42.07,368.96
73840,-43.05,398.8
73860,-43.05,398.8
73860,-42.95,414.35
73880,-42.95,414.35
73880,-42.52,337.32
73900,-42.52,337.32
73900,-42.97,406.78
73920,-42.97,406.78
73920,-43.65,NA
73940,-43.65,NA
73940,-43.25,378.2
73960,-43.25,378.2
73960,-42.18,361.12
73980,-42.18,361.12
73980,-43.53,457.13
74000,-43.53,457.13
74000,-43.35,402.54
74020,-43.35,402.54
74020,-42.03,322.42
74040,-42.03,322.42
74040,-41.35,NA
74060,-41.35,NA
74060,-41.08,238.96
74080,-41.08,238.96
74080,-41.7,253.28
74100,-41.7,253.28
74100,-40.75,189.37
74120,-40.75,189.37
74120,-40.36,225.41
74140,-40.36,225.41
74140,-40.68,209.63
74160,-40.68,209.63
74160,-40.1,102.72
74180,-40.1,102.72
74180,-39.44,93.63
74200,-39.44,93.63
74200,-40.23,82.74
74220,-40.23,82.74
74220,-40.18,71.66
74240,-40.18,71.66
74240,-39.23,63.45
74260,-39.23,63.45
74260,-38.72,33.65
74280,-38.72,33.65
74280,-38.03,33.32
74300,-38.03,33.32
74300,-37.38,31.98
74320,-37.38,31.98
74320,-39.08,43.55
74340,-39.08,43.55
74340,-39.37,48.89
74360,-39.37,48.89
74360,-39.42,37.91
74380,-39.42,37.91
74380,-39.44,42.24
74400,-39.44,42.24
74400,-39.4,48.97
74420,-39.4,48.97
74420,-39.22,40.36
74440,-39.22,40.36
74440,-38.85,38.29
74460,-38.85,38.29
74460,-38.81,37.92
74480,-38.81,37.92
74480,-38.68,40.05
74500,-38.68,40.05
74500,-39.22,40.86
74520,-39.22,40.86
74520,-38.8,38.48
74540,-38.8,38.48
74540,-39.12,40.36
74560,-39.12,40.36
74560,-38.14,42.35
74580,-38.14,42.35
74580,-39.28,40.57
74600,-39.28,40.57
74600,-39.1,45.51
74620,-39.1,45.51
74620,-38.96,45.81
74640,-38.96,45.81
74640,-39.65,37.39
74660,-39.65,37.39
74660,-39.15,36.84
74680,-39.15,36.84
74680,-38.42,NA
74700,-38.42,NA
74700,-38.54,29.26
74720,-38.54,29.26
74720,-38.6,23.4
74740,-38.6,23.4
74740,-38.14,26.35
74760,-38.14,26.35
74760,-38.28,25.35
74780,-38.28,25.35
74780,-38.5,23.55
74800,-38.5,23.55
74800,-38.66,25.29
74820,-38.66,25.29
74820,-38.47,21.89
74840,-38.47,21.89
74840,-38.88,21.98
74860,-38.88,21.98
74860,-38.63,22.9
74880,-38.63,22.9
74880,-38.72,28.21
74900,-38.72,28.21
74900,-37.69,21.72
74920,-37.69,21.72
74920,-37.66,20.64
74940,-37.66,20.64
74940,-37.89,22.03
74960,-37.89,22.03
74960,-38.61,22.62
74980,-38.61,22.62
74980,-37.73,24.6
75000,-37.73,24.6
75000,-39.04,32.32
75020,-39.04,32.32
75020,-38.53,29.97
75040,-38.53,29.97
75040,-37.35,18.94
75060,-37.35,18.94
75060,-38.11,28.76
75080,-38.11,28.76
75080,-38.16,42.39
75100,-38.16,42.39
75100,-37.74,32.73
75120,-37.74,32.73
75120,-37.74,30.12
75140,-37.74,30.12
75140,-38.56,31.99
75160,-38.56,31.99
75160,-38.69,29.84
75180,-38.69,29.84
75180,-37.65,27.44
75200,-37.65,27.44
75200,-38.01,30.93
75220,-38.01,30.93
75220,-38.6,25.59
75240,-38.6,25.59
75240,-37.67,28.34
75260,-37.67,28.34
75260,-37.9,31.36
75280,-37.9,31.36
75280,-38.42,NA
75300,-38.42,NA
75300,-38.35,33.36
75320,-38.35,33.36
75320,-37.5,28.63
75340,-37.5,28.63
75340,-37.58,27.46
75360,-37.58,27.46
75360,-37.77,35.96
75380,-37.77,35.96
75380,-38.37,31.25
75400,-38.37,31.25
75400,-38.03,NA
75420,-38.03,NA
75420,-37.75,26.99
75440,-37.75,26.99
75440,-38.55,27.81
75460,-38.55,27.81
75460,-37.57,28.77
75480,-37.57,28.77
75480,-37.6,27.27
75500,-37.6,27.27
75500,-37.51,29.46
75520,-37.51,29.46
75520,-37.59,31.38
75540,-37.59,31.38
75540,-36.43,22.9
75560,-36.43,22.9
75560,-37.34,21.84
75580,-37.34,21.84
75580,-36.84,22.37
75600,-36.84,22.37
75600,-37.45,26.53
75620,-37.45,26.53
75620,-37.56,29.9
75640,-37.56,29.9
75640,-37.6,27.84
75660,-37.6,27.84
75660,-37.45,24.7
75680,-37.45,24.7
75680,-37.95,25.55
75700,-37.95,25.55
75700,-37.91,24.96
75720,-37.91,24.96
75720,-37.33,22.99
75740,-37.33,22.99
75740,-37.41,25.32
75760,-37.41,25.32
75760,-37.1,24.07
75780,-37.1,24.07
75780,-37.56,20.65
75800,-37.56,20.65
75800,-37.56,23.6
75820,-37.56,23.6
75820,-38.16,22.46
75840,-38.16,22.46
75840,-36.87,24.7
75860,-36.87,24.7
75860,-37.4,27.94
75880,-37.4,27.94
75880,-37.09,27.91
75900,-37.09,27.91
75900,-37.56,32.23
75920,-37.56,32.23
75920,-37.93,32.33
75940,-37.93,32.33
75940,-37.65,30.08
75960,-37.65,30.08
75960,-37.04,30.13
75980,-37.04,30.13
75980,-36.89,23.14
76000,-36.89,23.14
76000,-37.29,27.54
76020,-37.29,27.54
76020,-37.44,27.3
76040,-37.44,27.3
76040,-37.97,20.92
76060,-37.97,20.92
76060,-36.7,27.11
76080,-36.7,27.11
76080,-36.83,27.32
76100,-36.83,27.32
76100,-36.57,25.18
76120,-36.57,25.18
76120,-36.85,27.23
76140,-36.85,27.23
76140,-37.13,25.66
76160,-37.13,25.66
76160,-36.87,24.4
76180,-36.87,24.4
76180,-36.58,28.52
76200,-36.58,28.52
76200,-36.85,37.02
76220,-36.85,37.02
76220,-37.11,31.92
76240,-37.11,31.92
76240,-37.21,40.29
76260,-37.21,40.29
76260,-37.62,48.7
76280,-37.62,48.7
76280,-36.62,31.92
76300,-36.62,31.92
76300,-36.1,30.64
76320,-36.1,30.64
76320,-35.86,31.71
76340,-35.86,31.71
76340,-36.08,32.14
76360,-36.08,32.14
76360,-36.11,19.61
76380,-36.11,19.61
76380,-36.63,24.06
76400,-36.63,24.06
76400,-37.21,23.75
76420,-37.21,23.75
76420,-37.31,33.64
76440,-37.31,33.64
76440,-39.38,69.64
76460,-39.38,69.64
76460,-40.77,100.4
76480,-40.77,100.4
76480,-41.18,214.74
76500,-41.18,214.74
76500,-42.28,153.29
76520,-42.28,153.29
76520,-41.32,177.77
76540,-41.32,177.77
76540,-41.49,208.9
76560,-41.49,208.9
76560,-41.52,172.94
76580,-41.52,172.94
76580,-42.01,159.23
76600,-42.01,159.23
76600,-42.01,175.84
76620,-42.01,175.84
76620,-41.04,176.56
76640,-41.04,176.56
76640,-41.54,184.8
76660,-41.54,184.8
76660,-42.32,139.73
76680,-42.32,139.73
76680,-41.76,163.21
76700,-41.76,163.21
76700,-41.29,204.49
76720,-41.29,204.49
76720,-41.98,199.48
76740,-41.98,199.48
76740,-41.39,157.45
76760,-41.39,157.45
76760,-40.89,152.19
76780,-40.89,152.19
76780,-42.56,162.26
76800,-42.56,162.26
76800,-41.54,160.55
76820,-41.54,160.55
76820,-42.35,167.3
76840,-42.35,167.3
76840,-41.69,157.27
76860,-41.69,157.27
76860,-42.47,168.82
76880,-42.47,168.82
76880,-40.88,148.22
76900,-40.88,148.22
76900,-40.46,159.57
76920,-40.46,159.57
76920,-42.14,196.23
76940,-42.14,196.23
76940,-43.46,216.18
76960,-43.46,216.18
76960,-44.12,226.76
76980,-44.12,226.76
76980,-43.35,219.53
77000,-43.35,219.53
77000,-42.05,220.04
77020,-42.05,220.04
77020,-42.19,188.95
77040,-42.19,188.95
77040,-42.03,176.43
77060,-42.03,176.43
77060,-42.33,206.99
77080,-42.33,206.99
77080,-42.5,182.8
77100,-42.5,182.8
77100,-42.74,159.3
77120,-42.74,159.3
77120,-42.74,183.24
77140,-42.74,183.24
77140,-40.83,165.91
77160,-40.83,165.91
77160,-41.79,161
77180,-41.79,161
77180,-42.62,172.95
77200,-42.62,172.95
77200,-42.89,175.66
77220,-42.89,175.66
77220,-43.09,182.93
77240,-43.09,182.93
77240,-42.44,158.65
77260,-42.44,158.65
77260,-43.09,256.54
77280,-43.09,256.54
77280,-42.41,177.84
77300,-42.41,177.84
77300,-41.48,178.51
77320,-41.48,178.51
77320,-42.17,194.2
77340,-42.17,194.2
77340,-41.16,190.02
77360,-41.16,190.02
77360,-41.16,185.01
77380,-41.16,185.01
77380,-42.34,247.21
77400,-42.34,247.21
77400,-43.4,NA
77420,-43.4,NA
77420,-41.83,204.47
77440,-41.83,204.47
77440,-41.53,214.97
77460,-41.53,214.97
77460,-42.02,190.28
77480,-42.02,190.28
77480,-42.62,175.53
77500,-42.62,175.53
77500,-42.95,218.42
77520,-42.95,218.42
77520,-42.01,178.07
77540,-42.01,178.07
77540,-40.58,140.84
77560,-40.58,140.84
77560,-41.76,132.35
77580,-41.76,132.35
77580,-42.16,136.06
77600,-42.16,136.06
77600,-40.81,167.66
77620,-40.81,167.66
77620,-41.38,115.19
77640,-41.38,115.19
77640,-41.67,109.55
77660,-41.67,109.55
77660,-41.87,86.85
77680,-41.87,86.85
77680,-41.23,120.48
77700,-41.23,120.48
77700,-39.95,64.89
77720,-39.95,64.89
77720,-39.41,73.26
77740,-39.41,73.26
77740,-39.63,63.68
77760,-39.63,63.68
77760,-40.45,49.57
77780,-40.45,49.57
77780,-40.37,56.4
77800,-40.37,56.4
77800,-40,36.65
77820,-40,36.65
77820,-39.4,37.01
77840,-39.4,37.01
77840,-38.88,34.49
77860,-38.88,34.49
77860,-38.86,33.63
77880,-38.86,33.63
77880,-39.08,30.22
77900,-39.08,30.22
77900,-38.6,30.04
77920,-38.6,30.04
77920,-38.29,30.27
77940,-38.29,30.27
77940,-38.86,24.85
77960,-38.86,24.85
77960,-38.17,20.87
77980,-38.17,20.87
77980,-38.35,22.38
78000,-38.35,22.38
78000,-38.76,24.06
78020,-38.76,24.06
78020,-37.49,29.73
78040,-37.49,29.73
78040,-37.96,30.93
78060,-37.96,30.93
78060,-38.65,36.58
78080,-38.65,36.58
78080,-39.48,33.45
78100,-39.48,33.45
78100,-40.01,36.32
78120,-40.01,36.32
78120,-40.07,37.36
78140,-40.07,37.36
78140,-39.49,40.94
78160,-39.49,40.94
78160,-40.19,62.05
78180,-40.19,62.05
78180,-40.07,53.75
78200,-40.07,53.75
78200,-39.79,47
78220,-39.79,47
78220,-39.81,49.11
78240,-39.81,49.11
78240,-39.73,53.35
78260,-39.73,53.35
78260,-39.67,45.55
78280,-39.67,45.55
78280,-39.94,47.65
78300,-39.94,47.65
78300,-39.94,41.59
78320,-39.94,41.59
78320,-39.55,44.95
78340,-39.55,44.95
78340,-40.13,52.16
78360,-40.13,52.16
78360,-40.34,47.57
78380,-40.34,47.57
78380,-39.6,47.17
78400,-39.6,47.17
78400,-38.63,31.93
78420,-38.63,31.93
78420,-38.87,31.77
78440,-38.87,31.77
78440,-38.82,31.21
78460,-38.82,31.21
78460,-38.46,30.7
78480,-38.46,30.7
78480,-39.56,38.66
78500,-39.56,38.66
78500,-39.24,36.3
78520,-39.24,36.3
78520,-39.18,29.59
78540,-39.18,29.59
78540,-39.43,37.42
78560,-39.43,37.42
78560,-39.08,37.14
78580,-39.08,37.14
78580,-39.29,38.97
78600,-39.29,38.97
78600,-39.19,27.17
78620,-39.19,27.17
78620,-38.49,27.79
78640,-38.49,27.79
78640,-39.2,29.8
78660,-39.2,29.8
78660,-38.91,32.9
78680,-38.91,32.9
78680,-39.09,NA
78700,-39.09,NA
78700,-39.28,26.73
78720,-39.28,26.73
78720,-38.78,26.82
78740,-38.78,26.82
78740,-37.13,25.19
78760,-37.13,25.19
78760,-38.42,20.14
78780,-38.42,20.14
78780,-38.54,20.54
78800,-38.54,20.54
78800,-37.95,22.39
78820,-37.95,22.39
78820,-37.86,19.88
78840,-37.86,19.88
78840,-37.97,19.83
78860,-37.97,19.83
78860,-38.21,17.89
78880,-38.21,17.89
78880,-37.65,19.84
78900,-37.65,19.84
78900,-37.58,18.09
78920,-37.58,18.09
78920,-38.59,21.1
78940,-38.59,21.1
78940,-38.25,21.03
78960,-38.25,21.03
78960,-37.99,19.51
78980,-37.99,19.51
78980,-38.22,19.53
79000,-38.22,19.53
79000,-38.16,19.8
79020,-38.16,19.8
79020,-37.96,23.63
79040,-37.96,23.63
79040,-38.72,22.81
79060,-38.72,22.81
79060,-39.26,24.33
79080,-39.26,24.33
79080,-38.75,21.65
79100,-38.75,21.65
79100,-37.84,20.64
79120,-37.84,20.64
79120,-39.16,28.87
79140,-39.16,28.87
79140,-37.74,28.79
79160,-37.74,28.79
79160,-38.32,20.21
79180,-38.32,20.21
79180,-37.32,21.15
79200,-37.32,21.15
79200,-37.64,19.54
79220,-37.64,19.54
79220,-37.65,29.13
79240,-37.65,29.13
79240,-39.37,34.28
79260,-39.37,34.28
79260,-39.68,37.09
79280,-39.68,37.09
79280,-39.61,42.04
79300,-39.61,42.04
79300,-39.9,43.94
79320,-39.9,43.94
79320,-39.77,39.85
79340,-39.77,39.85
79340,-39.77,41.83
79360,-39.77,41.83
79360,-39.54,50.06
79380,-39.54,50.06
79380,-39.53,42.64
79400,-39.53,42.64
79400,-39.09,39.19
79420,-39.09,39.19
79420,-39.04,31.88
79440,-39.04,31.88
79440,-39.1,25.62
79460,-39.1,25.62
79460,-39.19,29.5
79480,-39.19,29.5
79480,-39.16,28.43
79500,-39.16,28.43
79500,-38.95,31.17
79520,-38.95,31.17
79520,-39.08,25.35
79540,-39.08,25.35
79540,-38.71,24.5
79560,-38.71,24.5
79560,-39.29,36.89
79580,-39.29,36.89
79580,-39.19,28.49
79600,-39.19,28.49
79600,-39.43,34.41
79620,-39.43,34.41
79620,-39.11,28.06
79640,-39.11,28.06
79640,-38.97,26.34
79660,-38.97,26.34
79660,-39.22,30.44
79680,-39.22,30.44
79680,-39.23,26.22
79700,-39.23,26.22
79700,-38.43,22.6
79720,-38.43,22.6
79720,-39.07,29.38
79740,-39.07,29.38
79740,-38.96,26.78
79760,-38.96,26.78
79760,-38.74,28.51
79780,-38.74,28.51
79780,-38.74,29.26
79800,-38.74,29.26
79800,-38.79,31.28
79820,-38.79,31.28
79820,-38.43,39.39
79840,-38.43,39.39
79840,-38.91,40.73
79860,-38.91,40.73
79860,-38.4,47.02
79880,-38.4,47.02
79880,-38.33,35.13
79900,-38.33,35.13
79900,-37.79,30.57
79920,-37.79,30.57
79920,-38.64,34.68
79940,-38.64,34.68
79940,-38.1,29.67
79960,-38.1,29.67
79960,-37.87,35.4
79980,-37.87,35.4
79980,-39.15,37.13
80000,-39.15,37.13
80000,-39.01,23.87
80020,-39.01,23.87
80020,-38.91,22.97
80040,-38.91,22.97
80040,-38,29.21
80060,-38,29.21
80060,-38.67,36.45
80080,-38.67,36.45
80080,-38.74,31.53
80100,-38.74,31.53
80100,-38.7,32.23
80120,-38.7,32.23
80120,-38.64,29.27
80140,-38.64,29.27
80140,-38.35,29.73
80160,-38.35,29.73
80160,-37.95,35.11
80180,-37.95,35.11
80180,-38.65,30.8
80200,-38.65,30.8
80200,-38.89,36.38
80220,-38.89,36.38
80220,-38.83,29.35
80240,-38.83,29.35
80240,-38.37,32.06
80260,-38.37,32.06
80260,-38.91,28.56
80280,-38.91,28.56
80280,-38.93,26.3
80300,-38.93,26.3
80300,-38.14,20.85
80320,-38.14,20.85
80320,-38.41,23.39
80340,-38.41,23.39
80340,-37.83,22.61
80360,-37.83,22.61
80360,-37.9,20.09
80380,-37.9,20.09
80380,-39,29.42
80400,-39,29.42
80400,-38.91,24.27
80420,-38.91,24.27
80420,-38.59,27.05
80440,-38.59,27.05
80440,-38.77,24.07
80460,-38.77,24.07
80460,-38.34,23.86
80480,-38.34,23.86
80480,-38.23,23.13
80500,-38.23,23.13
80500,-38.03,19.29
80520,-38.03,19.29
80520,-38.66,21.29
80540,-38.66,21.29
80540,-37.62,20.56
80560,-37.62,20.56
80560,-37.57,21.97
80580,-37.57,21.97
80580,-37.82,24.3
80600,-37.82,24.3
80600,-37.34,22.03
80620,-37.34,22.03
80620,-37.97,21.97
80640,-37.97,21.97
80640,-37.92,28.81
80660,-37.92,28.81
80660,-37.89,21.99
80680,-37.89,21.99
80680,-37.67,22.2
80700,-37.67,22.2
80700,-37.94,29.6
80720,-37.94,29.6
80720,-37.9,18.54
80740,-37.9,18.54
80740,-37.12,22.68
80760,-37.12,22.68
80760,-38.56,24.69
80780,-38.56,24.69
80780,-38.07,19.29
80800,-38.07,19.29
80800,-37.8,21.09
80820,-37.8,21.09
80820,-38,24.47
80840,-38,24.47
80840,-37.88,18.18
80860,-37.88,18.18
80860,-37.57,NA
80880,-37.57,NA
80880,-37.73,16.48
80900,-37.73,16.48
80900,-37.64,16.79
80920,-37.64,16.79
80920,-37.6,19.62
80940,-37.6,19.62
80940,-38.1,28.33
80960,-38.1,28.33
80960,-37.95,23.34
80980,-37.95,23.34
80980,-37.86,20.25
81000,-37.86,20.25
81000,-37.79,18.69
81020,-37.79,18.69
81020,-37.94,52.13
81040,-37.94,52.13
81040,-37.73,19.94
81060,-37.73,19.94
81060,-36.98,17.44
81080,-36.98,17.44
81080,-37.51,18.19
81100,-37.51,18.19
81100,-38.2,26.45
81120,-38.2,26.45
81120,-38,25.01
81140,-38,25.01
81140,-38.01,29.54
81160,-38.01,29.54
81160,-38.01,23.78
81180,-38.01,23.78
81180,-37.4,37.24
81200,-37.4,37.24
81200,-37.32,28.95
81220,-37.32,28.95
81220,-37.87,26.58
81240,-37.87,26.58
81240,-37.31,24.23
81260,-37.31,24.23
81260,-37.89,31.84
81280,-37.89,31.84
81280,-37.2,27.82
81300,-37.2,27.82
81300,-36.55,27.71
81320,-36.55,27.71
81320,-37.12,30.47
81340,-37.12,30.47
81340,-38.02,25.97
81360,-38.02,25.97
81360,-36.95,28.82
81380,-36.95,28.82
81380,-37.42,36.85
81400,-37.42,36.85
81400,-38.35,33.38
81420,-38.35,33.38
81420,-37.8,28.32
81440,-37.8,28.32
81440,-37.59,33.87
81460,-37.59,33.87
81460,-36.8,28.74
81480,-36.8,28.74
81480,-37.01,30.33
81500,-37.01,30.33
81500,-37.48,27.9
81520,-37.48,27.9
81520,-37.4,26.55
81540,-37.4,26.55
81540,-37.3,33.61
81560,-37.3,33.61
81560,-36.72,36.52
81580,-36.72,36.52
81580,-37.21,36.2
81600,-37.21,36.2
81600,-37.43,NA
81620,-37.43,NA
81620,-37.28,NA
81640,-37.28,NA
81640,-37.44,NA
81660,-37.44,NA
81660,-36.85,20.99
81680,-36.85,20.99
81680,-36.85,27.21
81700,-36.85,27.21
81700,-37.14,20.17
81720,-37.14,20.17
81720,-36.17,19.49
81740,-36.17,19.49
81740,-37.08,22.06
81760,-37.08,22.06
81760,-37.85,29.43
81780,-37.85,29.43
81780,-37.15,NA
81800,-37.15,NA
81800,-36.91,25.55
81820,-36.91,25.55
81820,-37.14,23.69
81840,-37.14,23.69
81840,-36.82,23.56
81860,-36.82,23.56
81860,-37.03,19.65
81880,-37.03,19.65
81880,-37.36,16.92
81900,-37.36,16.92
81900,-37.01,17.85
81920,-37.01,17.85
81920,-37.4,15.42
81940,-37.4,15.42
81940,-37.88,22.46
81960,-37.88,22.46
81960,-37.45,26.56
81980,-37.45,26.56
81980,-36.75,21.86
82000,-36.75,21.86
82000,-37.91,24.84
82020,-37.91,24.84
82020,-36.97,NA
82040,-36.97,NA
82040,-36.63,23.95
82060,-36.63,23.95
82060,-36.88,25.11
82080,-36.88,25.11
82080,-37.14,26.05
82100,-37.14,26.05
82100,-37.25,NA
82120,-37.25,NA
82120,-37.3,33.35
82140,-37.3,33.35
82140,-37.2,26.43
82160,-37.2,26.43
82160,-37.57,21.86
82180,-37.57,21.86
82180,-37.28,23.45
82200,-37.28,23.45
82200,-36.64,22.42
82220,-36.64,22.42
82220,-37.01,36.29
82240,-37.01,36.29
82240,-37,17.93
82260,-37,17.93
82260,-37.7,19.9
82280,-37.7,19.9
82280,-37.34,24.14
82300,-37.34,24.14
82300,-37.43,19.89
82320,-37.43,19.89
82320,-37.86,22.79
82340,-37.86,22.79
82340,-37.73,24.14
82360,-37.73,24.14
82360,-37.64,24.97
82380,-37.64,24.97
82380,-37.26,24.35
82400,-37.26,24.35
82400,-37.92,21.62
82420,-37.92,21.62
82420,-37.94,23.14
82440,-37.94,23.14
82440,-37.17,22.85
82460,-37.17,22.85
82460,-37.15,30.54
82480,-37.15,30.54
82480,-37.19,25.3
82500,-37.19,25.3
82500,-36.87,24.8
82520,-36.87,24.8
82520,-36.87,27.48
82540,-36.87,27.48
82540,-36.81,31.79
82560,-36.81,31.79
82560,-37.29,22.8
82580,-37.29,22.8
82580,-37.11,20.58
82600,-37.11,20.58
82600,-37.42,20.23
82620,-37.42,20.23
82620,-36.42,20.27
82640,-36.42,20.27
82640,-36.97,20.11
82660,-36.97,20.11
82660,-37.39,19.92
82680,-37.39,19.92
82680,-36.56,13.11
82700,-36.56,13.11
82700,-36.9,14.97
82720,-36.9,14.97
82720,-37.05,18.48
82740,-37.05,18.48
82740,-37.04,20.44
82760,-37.04,20.44
82760,-36.49,23.62
82780,-36.49,23.62
82780,-37.23,21.16
82800,-37.23,21.16
82800,-36.97,24.2
82820,-36.97,24.2
82820,-37.23,20.31
82840,-37.23,20.31
82840,-37.04,21.75
82860,-37.04,21.75
82860,-37.25,22.99
82880,-37.25,22.99
82880,-37.3,22.6
82900,-37.3,22.6
82900,-37.25,22.2
82920,-37.25,22.2
82920,-37.06,20.51
82940,-37.06,20.51
82940,-37.39,31.57
82960,-37.39,31.57
82960,-37.52,30.23
82980,-37.52,30.23
82980,-37.26,28.16
83000,-37.26,28.16
83000,-37.45,28.97
83020,-37.45,28.97
83020,-36.23,24.06
83040,-36.23,24.06
83040,-36.07,20.61
83060,-36.07,20.61
83060,-36.45,20.77
83080,-36.45,20.77
83080,-36.15,23.5
83100,-36.15,23.5
83100,-36.29,20.46
83120,-36.29,20.46
83120,-36.02,14.02
83140,-36.02,14.02
83140,-36.52,20.44
83160,-36.52,20.44
83160,-36.73,24.42
83180,-36.73,24.42
83180,-36.46,24.09
83200,-36.46,24.09
83200,-36.76,16.14
83220,-36.76,16.14
83220,-37.14,17.72
83240,-37.14,17.72
83240,-37.1,18.58
83260,-37.1,18.58
83260,-37.21,19.63
83280,-37.21,19.63
83280,-37.31,17.94
83300,-37.31,17.94
83300,-36.54,22.64
83320,-36.54,22.64
83320,-37.03,20.91
83340,-37.03,20.91
83340,-36.74,20.09
83360,-36.74,20.09
83360,-37.21,20.09
83380,-37.21,20.09
83380,-37.28,24.4
83400,-37.28,24.4
83400,-36.94,19.62
83420,-36.94,19.62
83420,-36.88,26.18
83440,-36.88,26.18
83440,-37.18,23.02
83460,-37.18,23.02
83460,-36.82,25.29
83480,-36.82,25.29
83480,-36.6,21.91
83500,-36.6,21.91
83500,-36.84,20.24
83520,-36.84,20.24
83520,-36.34,18.7
83540,-36.34,18.7
83540,-36.51,14.84
83560,-36.51,14.84
83560,-36.15,17.27
83580,-36.15,17.27
83580,-36.11,19.03
83600,-36.11,19.03
83600,-36.18,16.28
83620,-36.18,16.28
83620,-36.2,19.28
83640,-36.2,19.28
83640,-36.45,18.57
83660,-36.45,18.57
83660,-36.47,14.48
83680,-36.47,14.48
83680,-36.28,11.41
83700,-36.28,11.41
83700,-36.38,14.36
83720,-36.38,14.36
83720,-35.4,13.89
83740,-35.4,13.89
83740,-36.16,13.92
83760,-36.16,13.92
83760,-36.24,12.45
83780,-36.24,12.45
83780,-36.34,15.6
83800,-36.34,15.6
83800,-36.87,12.57
83820,-36.87,12.57
83820,-36.64,16.61
83840,-36.64,16.61
83840,-36.83,19.56
83860,-36.83,19.56
83860,-36.48,15.63
83880,-36.48,15.63
83880,-36.99,18.75
83900,-36.99,18.75
83900,-36.35,17.37
83920,-36.35,17.37
83920,-36.89,22.58
83940,-36.89,22.58
83940,-36.3,19.71
83960,-36.3,19.71
83960,-35.44,17.34
83980,-35.44,17.34
83980,-36.59,17.1
84000,-36.59,17.1
84000,-35.87,15.65
84020,-35.87,15.65
84020,-35.96,19.98
84040,-35.96,19.98
84040,-36.12,21.88
84060,-36.12,21.88
84060,-36.89,18.17
84080,-36.89,18.17
84080,-36.53,17.01
84100,-36.53,17.01
84100,-36.33,17.36
84120,-36.33,17.36
84120,-36.35,18.35
84140,-36.35,18.35
84140,-36.43,21.34
84160,-36.43,21.34
84160,-36.43,20.05
84180,-36.43,20.05
84180,-37.29,25.39
84200,-37.29,25.39
84200,-36.39,16.33
84220,-36.39,16.33
84220,-36.81,17.68
84240,-36.81,17.68
84240,-37.14,17.28
84260,-37.14,17.28
84260,-36.57,25.45
84280,-36.57,25.45
84280,-36.72,29.11
84300,-36.72,29.11
84300,-36.63,33.28
84320,-36.63,33.28
84320,-36.25,32.74
84340,-36.25,32.74
84340,-36.81,39.09
84360,-36.81,39.09
84360,-36.93,32.26
84380,-36.93,32.26
84380,-36.19,28
84400,-36.19,28
84400,-36.46,23.34
84420,-36.46,23.34
84420,-36.04,19.63
84440,-36.04,19.63
84440,-35.65,20.06
84460,-35.65,20.06
84460,-35.72,17.71
84480,-35.72,17.71
84480,-36.01,50.31
84500,-36.01,50.31
84500,-36.31,24.53
84520,-36.31,24.53
84520,-35.96,22.89
84540,-35.96,22.89
84540,-35.82,22.01
84560,-35.82,22.01
84560,-36.08,22.21
84580,-36.08,22.21
84580,-36.33,19.64
84600,-36.33,19.64
84600,-35.65,18.95
84620,-35.65,18.95
84620,-35.4,19.55
84640,-35.4,19.55
84640,-35.87,22.67
84660,-35.87,22.67
84660,-35.24,25.08
84680,-35.24,25.08
84680,-35.49,24.4
84700,-35.49,24.4
84700,-36.43,27.8
84720,-36.43,27.8
84720,-35.25,18.63
84740,-35.25,18.63
84740,-35.48,21.45
84760,-35.48,21.45
84760,-37.47,36.1
84780,-37.47,36.1
84780,-39.19,71.63
84800,-39.19,71.63
84800,-39.05,64.36
84820,-39.05,64.36
84820,-39.38,71.35
84840,-39.38,71.35
84840,-39.19,75.56
84860,-39.19,75.56
84860,-38.8,85.23
84880,-38.8,85.23
84880,-38.81,87
84900,-38.81,87
84900,-38.88,94.49
84920,-38.88,94.49
84920,-39.01,102.17
84940,-39.01,102.17
84940,-38.54,94.57
84960,-38.54,94.57
84960,-37.16,73.63
84980,-37.16,73.63
84980,-37.04,53.65
85000,-37.04,53.65
85000,-35.54,34.39
85020,-35.54,34.39
85020,-35.94,32.42
85040,-35.94,32.42
85040,-37.22,49.27
85060,-37.22,49.27
85060,-38.21,111.8
85080,-38.21,111.8
85080,-39.43,72.34
85100,-39.43,72.34
85100,-38.15,161.83
85120,-38.15,161.83
85120,-38.84,126.82
85140,-38.84,126.82
85140,-38.95,125.41
85160,-38.95,125.41
85160,-38.47,115.37
85180,-38.47,115.37
85180,-39,122.05
85200,-39,122.05
85200,-38.5,110.46
85220,-38.5,110.46
85220,-39.02,109.07
85240,-39.02,109.07
85240,-39.47,174.61
85260,-39.47,174.61
85260,-39.38,169.52
85280,-39.38,169.52
85280,-39.45,130.31
85300,-39.45,130.31
85300,-39.19,144.73
85320,-39.19,144.73
85320,-39.56,131.86
85340,-39.56,131.86
85340,-38.62,97.27
